URI,playlist_title,track_title,artist_name
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,Playground Love,"Air, Gordon Tracks"
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,Hold On,Alabama Shakes
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,Tessellate,alt-J
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,Unfucktheworld,Angel Olsen
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,Hope There's Someone,Antony and the Johnsons
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,Neighborhood #1 (Tunnels),Arcade Fire
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,Web in Front,Archers Of Loaf
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,Breezeblocks,alt-J
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,Heart It Races,Architecture In Helsinki
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,You Are My Sister,Antony and the Johnsons
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,Wake Up,Arcade Fire
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,Fluorescent Adolescent,Arctic Monkeys
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,Goldfinger,Ash
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,One Crowded Hour,Augie March
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,Fistful Of Love,Antony and the Johnsons
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,Rebellion (Lies),Arcade Fire
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,I Bet You Look Good On The Dancefloor,Arctic Monkeys
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,Girl From Mars,Ash
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,There Is No Such Place,Augie March
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,Since I Left You,The Avalanches
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,No Cars Go,Arcade Fire
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,Fake Tales Of San Francisco,Arctic Monkeys
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,You're Gorgeous,Babybird
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,Asleep In Perfection,Augie March
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,It's Nice To Be Alive,Ball Park Music
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,The Suburbs,Arcade Fire
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,No One's Gonna Love You,Band of Horses
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,Laura,Bat For Lashes
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,Master Of None,Beach House
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,All I Want Is You,Ball Park Music
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,Loser,Beck
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,The Funeral,Band of Horses
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,Chicken Payback,The Bees
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,Myth,Beach House
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,Elephant Gun,Beirut
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,Sexx Laws,Beck
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,The Great Salt Lake,Band of Horses
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,The Boy With The Arab Strap,Belle & Sebastian
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,Zebra,Beach House
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,Nantes,Beirut
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,Debra,Beck
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,Cigarettes Will Kill You,Ben Lee
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,"Step Into My Office, Baby",Belle & Sebastian
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,California Stars,"Billy Bragg, Wilco"
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,Postcards from Italy,Beirut
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,Tropicalia,Beck
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,Nothing Much Happens,Ben Lee
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,"Piazza, New York Catcher",Belle & Sebastian
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,Human Behaviour,Björk
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,Whatever Happened To My Rock 'N' Roll (Punk Song),Black Rebel Motorcycle Club
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,Devils Haircut,Beck
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,"Something Borrowed, Something Blue",Ben Lee
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,Another Sunny Day,Belle & Sebastian
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,Helicopter,Bloc Party
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,Spread Your Love,Black Rebel Motorcycle Club
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,Slight Return,The Bluetones
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,Tender,Blur
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,Funny Little Frog,Belle & Sebastian
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,Banquet,Bloc Party
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,Ain't No Easy Way,Black Rebel Motorcycle Club
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,Always Like This,Bombay Bicycle Club
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,Coffee and TV,Blur
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,Holocene,Bon Iver
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,This Modern Love,Bloc Party
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,An Honest Mistake,The Bravery
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,Cannonball,The Breeders
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,Beetlebum - 2012 Remaster,Blur
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,Flume,Bon Iver
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,I Still Remember,Bloc Party
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,(David Bowie I Love You) Since I Was Six,The Brian Jonestown Massacre
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,Four Winds,Bright Eyes
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,Girls and Boys,Blur
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,Skinny Love,Bon Iver
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,I Can Make You Love Me,British India
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,Straight Up And Down,The Brian Jonestown Massacre
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,Lua,Bright Eyes
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,Charmless Man,Blur
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,Blindsided,Bon Iver
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,The High Road,Broken Bells
37i9dQZF1DX2NwU6NbPUdo,Indie Classics,Anemone,The Brian Jonestown Massacre
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,At It Again,Slow Pulp
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Head In The Clouds,BabyJake
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Acting My Age,The Academic
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Apple Juice,Oscar Lang
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,kerosene,mmmonika
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Freakin' Out On the Interstate,Briston Maroney
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Yeah Yeah Yeah,Cayucas
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Staring Contest,James Ivy
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,HIDE (MYSELF BEHIND YOU),Ron Gallo
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,American Cigarettes,Ben Kweller
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Ode to a Conversation Stuck in Your Throat,Del Water Gap
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Balenciaga,New West
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,On My Own,Shamir
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,New Girl,Moscow Apartment
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Can't Get Out,Woods
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Better off Alone,Okey Dokey
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Stay,Future Generations
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Even If I Tried,Jenny O.
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Karma,Tipling Rock
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Spiders,Run River North
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,The Wall & I,Nation of Language
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Tripping,Stevan
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Summer,Simpson
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Don't Go Home,Pet Dress
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Losing,Little Kid
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Left Hand Free,alt-J
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Control,Aaron Taos
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Making Things,Mild Orange
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Homage,Mild High Club
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,On Our Own,Lime Cordiale
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Shane,Fruit Bats
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Wheel,Katie Von Schleicher
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,This Side of Paradise,JR JR
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Double Dare,Momma
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Prisoner of Love,The Undercover Dream Lovers
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,What Have You Got To Lose,The Magic Gang
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Why You Gotta Do It,Willie J Healey
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Good Old Days,JR JR
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Deep Dream,STRFKR
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Wavy Haze,Born Ruffians
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,One More Song For You,Andrew Applepie
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Freedom (Yeah Yeah!),San Fermin
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Puppy Grin,Peach Pit
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Budapest (feat. Shy Boys),"STRFKR, Shy Boys"
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,I Fall in Love Every Night,Born Ruffians
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Here's The Thing,Sports Team
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Bargain Flights,j ember
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Brian's Movie,Peach Pit
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Big City Boys - Generationals Remix,"BRONCHO, Generationals"
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Something to Lose,Quiet Luke
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Candidate,Ten Fé
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Move to San Francisco,Circa Waves
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Fire & Fury,Overcoats
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Think,The Magic Gang
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,oh GOD,Orla Gartland
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Peace To All Freaks,of Montreal
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Reason To Be Reasonable,Peter Bjorn and John
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,#1 Dad,Jonathan Something
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Listerine,Dayglow
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,To Seattle,Morningsiders
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,If You Could,Harmless
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Anywhere Is Everywhere,Hello Forever
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Rusty Nail,Peter Bjorn and John
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Puppy Llama,Coast Modern
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Kitsch,Bilderbuch
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,No Giving Up,sir Was
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Falling Down The Stairs Of Your Smile,The New Pornographers
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Personal Lies,Djo
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Take You Back,Purr
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Stay High,Brittany Howard
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Mr. Lee,Hovvdy
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Abaigh's Song,Joy Again
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Gatekeeper,Generationals
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Burnout,John Eatherly
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Gold,HAPPY
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Repeat,Juniper Park
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Lavish Living,Carey St
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,The Summer,Freedom Fry
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Jin Joo,L'aupaire
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Sunset Chaser,Ragamuffs
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Mexico,Husbands
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Hula Hoop Group,Cool Sounds
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Trust Fall,Wallows
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,One Kind Of Solomon,The New Pornographers
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Feels Good,"Okey Dokey, Devon Gilfillian"
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Keep It in Line - Yeasayer Remix,"BRONCHO, Yeasayer"
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Buttons,meija
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,All Or Nothin,Junior Mesa
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Is Anybody Anybody?,Cienfue
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Girl,Girl Ray
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Pick Up,RAT!hammock
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Laugh It Off,meija
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Birch Tree,Strawberry Guy
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Surf Song,Sean Henry
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Telescope,Boy & Bear
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,She Plays Bass,beabadoobee
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,"Eat, Sleep, Wake (Nothing But You) - Single Version",Bombay Bicycle Club
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,The Fool,Overcoats
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Your Girlfriend,Blossoms
37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,Prom Queen,Beach Bunny
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,buzz cut,lovelytheband
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Alaska,Little Hurt
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Live A Little,Chaz Cardigan
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Freakin' Out On the Interstate,Briston Maroney
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Talk Too Much,COIN
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,California,girlfriends
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,I Just Wanna Shine,Fitz and The Tantrums
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Are You Bored Yet? (feat. Clairo),"Wallows, Clairo"
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Kilby Girl,The Backseat Lovers
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Malibu,DD WALKER
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Better In College (feat. Ashe),"Robert DeLong, Ashe"
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Out of My Hands,Fox Royale
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,lmho,flor
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Blood Sugar,Kid Bloom
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Eyes Wide Shut,girlfriends
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Hold Me Down,The Happy Fits
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Drama (feat. Big Data),"NoMBe, Big Data"
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Closer to the Sun,Betcha
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Take It Easy,Cisco Adler
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Come To The Beach,Winnetka Bowling League
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Waking up the World,Youngblood Hawke
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Lost In The Wild,WALK THE MOON
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Sometimes,Apollo Junction
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,WHAT YOU GONNA DO???,"Bastille, Graham Coxon"
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Hoodie Up,MISSIO
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Summer Daze,The Orphan The Poet
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,3 small words,MisterWives
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Nights,Neon Trees
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Blue,OVERSTREET
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Faith,Culture Wars
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Halloween in Summertime,brake
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Up All Night,Beck
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Everybody Knows,The Naked And Famous
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Problematic,TWIN XL
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Wasting Time,No Love For The Middle Child
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,WONDER,morgxn
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,idwgtyp,lovelytheband
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,High Low,The Unlikely Candidates
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Do You Really Wanna Know?,Sea Girls
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Preach,Saint Motel
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Kubes,machinegum
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,On Our Own,Lime Cordiale
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Melt,TWIN XL
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Role Model,"daysormay, Tessa Violet"
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,New Best Friend,Neon Trees
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Summer of Love,Kids In America
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Good Old Days,JR JR
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,weird!,YUNGBLUD
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Manta Rays,chloe moriondo
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,SUPERBLOOM,MisterWives
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,February,No Love For The Middle Child
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Nothing To Lose,Saint Nomad
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Pretty Lady,Tash Sultana
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Zen (with K.Flay & grandson),"X Ambassadors, K.Flay, grandson"
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Strangers,Mt. Joy
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Hometown Heroes,Moon Taxi
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Not OK!,Chaz Cardigan
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,15 Years,Vistas
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Cemetery,COIN
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Coming Up Short,BLOXX
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Dead Horse,Hayley Williams
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Summertime,OVERSTREET
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Shine,Jagwar Twin
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Upside Down,Mondo Cozmo
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Level of Concern,Twenty One Pilots
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Yellow Brick Road,Dylan Cartlidge
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Give A Little Bit More (Disaster),Bleeker
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,OK OK,HOKO
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Grind (feat. Yoshi Flower),"Soleima, Yoshi Flower"
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Bad Vacation,Liza Anne
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Pearls,Mo Lowda & the Humble
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Deleter,Grouplove
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,If That's Alright,Betcha
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Strange Clouds,ufo ufo
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Pedestal,Phantogram
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Daydream,The Aces
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Caught In The Middle,Half the Animal
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,loneliness for love,lovelytheband
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Your Girlfriend,Blossoms
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Wasting Time,The Mowgli's
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Is It Real,Bombay Bicycle Club
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Ready For More,Sea Girls
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,We Have To Move On,Inhaler
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,melancholyism.,Super Whatevr
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Go Easy,Matt Maeson
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Half Your Age,Joywave
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Misery,Michigander
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Used To Like,Neon Trees
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Surefire,Wilderado
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Hardcore,Love Fame Tragedy
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Disaster Party,MAGIC GIANT
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Van Horn,Saint Motel
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Burnout,John Eatherly
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Daphne Blue,The Band CAMINO
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,More,Yoshi Flower
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Baby Blue,Grayscale
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Alright (frick it!),Judah & the Lion
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Good,TWIN XL
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,home ft. WALK THE MOON,"morgxn, WALK THE MOON"
37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,Electrified,Just Loud
37i9dQZF1DWVV27DiNWxkR,Sad Indie,Mystery of Love,Sufjan Stevens
37i9dQZF1DWVV27DiNWxkR,Sad Indie,The Night We Met,Lord Huron
37i9dQZF1DWVV27DiNWxkR,Sad Indie,when the party's over,Billie Eilish
37i9dQZF1DWVV27DiNWxkR,Sad Indie,I Know The End,Phoebe Bridgers
37i9dQZF1DWVV27DiNWxkR,Sad Indie,Unmoved (A Black Woman Truth),Ayoni
37i9dQZF1DWVV27DiNWxkR,Sad Indie,Youth,Daughter
37i9dQZF1DWVV27DiNWxkR,Sad Indie,Wait,M83
37i9dQZF1DWVV27DiNWxkR,Sad Indie,Between the Bars,Elliott Smith
37i9dQZF1DWVV27DiNWxkR,Sad Indie,9 Crimes,Damien Rice
37i9dQZF1DWVV27DiNWxkR,Sad Indie,High And Dry,Radiohead
37i9dQZF1DWVV27DiNWxkR,Sad Indie,Rivers And Roads,The Head and the Heart
37i9dQZF1DWVV27DiNWxkR,Sad Indie,Somebody Else,The 1975
37i9dQZF1DWVV27DiNWxkR,Sad Indie,Going Going,Bartees Strange
37i9dQZF1DWVV27DiNWxkR,Sad Indie,September Song,Agnes Obel
